QID	nDCG@10	MRR	Rel_Found
342432	0.0000	0.0000	
1098538	0.0000	0.0000	
356626	0.0000	0.0000	
187218	0.0000	0.0000	
58186	0.0000	0.0000	
287095	0.0000	0.0000	
1098536	0.0000	0.0000	
50041	0.0000	0.0000	
206567	0.0000	0.0000	
91371	0.0000	0.0000	
1098535	0.0000	0.0000	
25459	0.0000	0.0000	
191214	0.0000	0.0000	
1098534	0.0000	0.0000	
258485	0.0000	0.0000	
188789	0.0000	0.0000	
159836	0.0000	0.0000	
292094	0.0000	0.0000	
80294	0.0000	0.0000	
1098533	0.0000	0.0000	
154475	0.0000	0.0000	
64148	0.0000	0.0000	
153965	0.0000	0.0000	
79216	0.0000	0.0000	
125123	0.0000	0.0000	
172593	0.0000	0.0000	
230250	0.0000	0.0000	
51040	0.0000	0.0000	
11254	0.0000	0.0000	
274962	0.0000	0.0000	
259140	0.0000	0.0000	
281735	0.0000	0.0000	
370052	0.0000	0.0000	
199770	0.0000	0.0000	
124311	0.0000	0.0000	
128014	1.0000	1.0000	7331921
134742	0.0000	0.0000	
45075	0.0000	0.0000	
189048	0.0000	0.0000	
122076	0.4307	0.2500	7332017
156146	0.3155	0.1250	7332031
279943	0.0000	0.0000	
281101	0.0000	0.0000	
1098524	0.0000	0.0000	
238990	0.0000	0.0000	
222576	0.0000	0.0000	
240997	0.0000	0.0000	
89072	0.0000	0.0000	
173734	0.0000	0.0000	
246136	0.0000	0.0000	
1098523	0.0000	0.0000	
301562	0.0000	0.0000	
122097	0.0000	0.0000	
59856	0.0000	0.0000	
161809	0.0000	0.0000	
178121	0.0000	0.0000	
67368	0.0000	0.0000	
193848	0.0000	0.0000	
139728	0.0000	0.0000	
279727	0.0000	0.0000	
84004	0.0000	0.0000	
146176	0.0000	0.0000	
332866	0.0000	0.0000	
277632	0.0000	0.0000	
281332	0.0000	0.0000	
1102050	0.0000	0.0000	
1098520	0.0000	0.0000	
260369	0.0000	0.0000	
337023	0.0000	0.0000	
359595	0.0000	0.0000	
15416	0.0000	0.0000	
1098519	0.0000	0.0000	
275829	0.0000	0.0000	
208325	0.0000	0.0000	
1098518	0.0000	0.0000	
58649	0.0000	0.0000	
360368	0.0000	0.0000	
142614	0.5000	0.3333	7332727
354172	0.0000	0.0000	
203679	0.0000	0.0000	
103200	0.0000	0.0000	
349781	0.0000	0.0000	
58363	0.0000	0.0000	
292433	0.0000	0.0000	
94260	1.0000	1.0000	7332843
97332	0.0000	0.0000	
1098515	0.0000	0.0000	
117116	1.0000	1.0000	7332896
121951	0.4307	0.2500	7332920
47148	0.0000	0.0000	
160460	0.0000	0.0000	
50884	0.5000	0.3333	7332974
333607	0.0000	0.0000	
13360	0.0000	0.0000	
118494	0.0000	0.0000	
200561	0.0000	0.0000	
97295	0.0000	0.0000	
72646	0.0000	0.0000	
1098512	0.0000	0.0000	
344403	0.0000	0.0000	
361240	0.0000	0.0000	
233416	0.0000	0.0000	
311020	0.0000	0.0000	
188908	0.0000	0.0000	
332953	0.0000	0.0000	
122317	0.0000	0.0000	
150091	0.0000	0.0000	
297959	0.0000	0.0000	
238050	0.0000	0.0000	
318564	0.0000	0.0000	
347494	0.0000	0.0000	
127683	0.0000	0.0000	
1098510	0.0000	0.0000	
155255	0.0000	0.0000	
162737	0.0000	0.0000	
157363	0.0000	0.0000	
284363	0.0000	0.0000	
1102049	0.0000	0.0000	
100540	0.0000	0.0000	
34569	0.0000	0.0000	
212099	0.0000	0.0000	
354586	0.0000	0.0000	
263002	0.0000	0.0000	
205854	0.4307	0.2500	7333555
143522	0.0000	0.0000	
336695	0.0000	0.0000	
252063	1.0000	1.0000	7333639
30181	0.0000	0.0000	
107812	0.0000	0.0000	
232188	0.0000	0.0000	
171371	0.0000	0.0000	
1098506	0.0000	0.0000	
291484	0.0000	0.0000	
295254	0.0000	0.0000	
78240	0.0000	0.0000	
1579	0.0000	0.0000	
356782	0.0000	0.0000	
10047	0.0000	0.0000	
1098505	0.0000	0.0000	
89889	0.0000	0.0000	
28829	0.0000	0.0000	
238585	0.0000	0.0000	
273284	0.0000	0.0000	
310853	0.0000	0.0000	
1098504	0.0000	0.0000	
134691	0.0000	0.0000	
371129	0.0000	0.0000	
195314	0.0000	0.0000	
120724	0.0000	0.0000	
47396	0.0000	0.0000	
129056	0.0000	0.0000	
67433	0.0000	0.0000	
95994	0.0000	0.0000	
2619	0.0000	0.0000	
17759	0.0000	0.0000	
1098501	0.3869	0.2000	7334091
183110	0.0000	0.0000	
88385	0.0000	0.0000	
295332	0.0000	0.0000	
296012	0.0000	0.0000	
288233	0.0000	0.0000	
161460	0.0000	0.0000	
282103	0.0000	0.0000	
84843	0.0000	0.0000	
191502	0.0000	0.0000	
84084	0.0000	0.0000	
63152	0.0000	0.0000	
67866	0.0000	0.0000	
226518	0.0000	0.0000	
1102048	0.0000	0.0000	
1098498	0.0000	0.0000	
48361	1.0000	1.0000	7334427
243367	0.0000	0.0000	
208339	0.0000	0.0000	
1098497	0.0000	0.0000	
291615	0.0000	0.0000	
332251	0.0000	0.0000	
208411	0.0000	0.0000	
93759	0.0000	0.0000	
149790	0.0000	0.0000	
129601	0.0000	0.0000	
1098496	0.0000	0.0000	
296478	0.0000	0.0000	
191866	0.0000	0.0000	
132263	0.0000	0.0000	
1098495	0.0000	0.0000	
301611	0.0000	0.0000	
307969	0.0000	0.0000	
286139	0.0000	0.0000	
66715	0.0000	0.0000	
1098492	0.0000	0.0000	
164799	0.0000	0.0000	
293227	0.0000	0.0000	
61197	0.0000	0.0000	
113164	1.0000	1.0000	7334902
229504	0.6309	0.5000	3550544
254139	0.3333	0.1429	5602388
1098490	0.0000	0.0000	
128730	0.0000	0.0000	
106508	0.0000	0.0000	
217473	0.0000	0.0000	
307492	0.0000	0.0000	
1098489	0.0000	0.0000	
239808	0.0000	0.0000	
89095	0.0000	0.0000	
93455	0.0000	0.0000	
99697	0.0000	0.0000	
1098488	0.0000	0.0000	
31212	0.0000	0.0000	
148850	0.0000	0.0000	
1098487	0.0000	0.0000	
314626	0.0000	0.0000	
159253	0.0000	0.0000	
275873	0.0000	0.0000	
314907	0.0000	0.0000	
1098486	0.0000	0.0000	
179610	0.0000	0.0000	
71219	0.0000	0.0000	
44797	0.0000	0.0000	
371695	0.0000	0.0000	
177935	1.0000	1.0000	7335463
196947	0.0000	0.0000	
184680	0.0000	0.0000	
266584	0.0000	0.0000	
314068	0.0000	0.0000	
1098481	0.0000	0.0000	
268726	0.0000	0.0000	
1098480	0.0000	0.0000	
357887	0.0000	0.0000	
371382	0.0000	0.0000	
297039	0.0000	0.0000	
1098479	0.0000	0.0000	
131522	0.0000	0.0000	
93329	0.0000	0.0000	
132510	0.0000	0.0000	
187172	0.0000	0.0000	
202249	0.0000	0.0000	
77100	0.0000	0.0000	
225752	0.0000	0.0000	
1098474	0.0000	0.0000	
122861	0.0000	0.0000	
38622	0.0000	0.0000	
252295	0.0000	0.0000	
148390	0.0000	0.0000	
202739	0.0000	0.0000	
207128	0.0000	0.0000	
166274	0.0000	0.0000	
162535	0.0000	0.0000	
274204	0.0000	0.0000	
1098472	0.0000	0.0000	
12741	0.0000	0.0000	
179441	0.0000	0.0000	
227828	0.0000	0.0000	
379119	0.0000	0.0000	
157509	0.0000	0.0000	
322271	0.0000	0.0000	
94988	0.0000	0.0000	
233650	0.0000	0.0000	
150934	0.0000	0.0000	
180473	0.0000	0.0000	
290321	0.0000	0.0000	
163897	0.0000	0.0000	
220431	0.0000	0.0000	
333327	0.0000	0.0000	
239063	0.0000	0.0000	
305333	0.0000	0.0000	
99448	0.0000	0.0000	
87522	0.0000	0.0000	
1098463	0.0000	0.0000	
94850	0.0000	0.0000	
222569	0.0000	0.0000	
287969	0.0000	0.0000	
163192	0.0000	0.0000	
224630	0.0000	0.0000	
137913	0.0000	0.0000	
164641	0.0000	0.0000	
334145	0.0000	0.0000	
329712	0.0000	0.0000	
1098461	0.0000	0.0000	
11523	0.0000	0.0000	
207802	0.0000	0.0000	
219267	0.0000	0.0000	
123472	0.0000	0.0000	
32921	0.0000	0.0000	
1098459	0.0000	0.0000	
59736	0.0000	0.0000	
257658	0.0000	0.0000	
13441	0.0000	0.0000	
90916	0.0000	0.0000	
22735	0.0000	0.0000	
302075	0.0000	0.0000	
28216	0.0000	0.0000	
123899	0.0000	0.0000	
294689	0.0000	0.0000	
9351	0.0000	0.0000	
297584	0.0000	0.0000	
73179	0.0000	0.0000	
1098453	0.0000	0.0000	
229090	0.0000	0.0000	
62093	0.0000	0.0000	
114210	0.0000	0.0000	
138419	0.0000	0.0000	
25012	0.0000	0.0000	
20671	0.0000	0.0000	
1098452	0.0000	0.0000	
129780	0.0000	0.0000	
254955	0.0000	0.0000	
323628	0.0000	0.0000	
64629	0.0000	0.0000	
292489	0.0000	0.0000	
27042	0.0000	0.0000	
320320	0.0000	0.0000	
86264	0.0000	0.0000	
227989	0.0000	0.0000	
226177	0.0000	0.0000	
1098450	0.0000	0.0000	
123301	0.0000	0.0000	
41120	0.0000	0.0000	
171305	0.0000	0.0000	
220151	0.0000	0.0000	
378143	0.0000	0.0000	
329736	0.0000	0.0000	
1098449	0.0000	0.0000	
285919	0.0000	0.0000	
222039	0.0000	0.0000	
342900	0.0000	0.0000	
31699	0.0000	0.0000	
1098448	0.0000	0.0000	
247259	0.0000	0.0000	
329479	0.0000	0.0000	
342367	0.0000	0.0000	
84596	0.0000	0.0000	
33070	0.0000	0.0000	
173451	0.0000	0.0000	
1098447	0.0000	0.0000	
255385	0.0000	0.0000	
209012	0.2891	0.1000	7337824
32152	0.0000	0.0000	
327111	0.0000	0.0000	
153055	0.0000	0.0000	
121206	0.0000	0.0000	
51443	0.0000	0.0000	
183203	0.0000	0.0000	
1098446	0.0000	0.0000	
309480	0.0000	0.0000	
82811	0.0000	0.0000	
259393	0.0000	0.0000	
114685	0.0000	0.0000	
31745	0.0000	0.0000	
163153	0.0000	0.0000	
198954	0.0000	0.0000	
18855	0.0000	0.0000	
233234	0.0000	0.0000	
328405	0.0000	0.0000	
252632	0.0000	0.0000	
200552	0.0000	0.0000	
87978	0.0000	0.0000	
346984	0.0000	0.0000	
235642	0.0000	0.0000	
368716	0.0000	0.0000	
119255	0.0000	0.0000	
174081	0.0000	0.0000	
86765	0.0000	0.0000	
22992	0.0000	0.0000	
293545	0.0000	0.0000	
186401	0.0000	0.0000	
1102394	0.0000	0.0000	
1102044	0.0000	0.0000	
355010	0.0000	0.0000	
373139	0.0000	0.0000	
42398	0.0000	0.0000	
1098440	0.0000	0.0000	
70683	0.0000	0.0000	
316803	0.0000	0.0000	
1098439	0.0000	0.0000	
179167	0.0000	0.0000	
161443	0.0000	0.0000	
282671	0.0000	0.0000	
156023	0.0000	0.0000	
124576	0.0000	0.0000	
287623	0.0000	0.0000	
140396	0.0000	0.0000	
52620	0.3562	0.1667	7338766
72953	0.5000	0.3333	7338806
70340	0.0000	0.0000	
1098437	0.0000	0.0000	
222114	0.0000	0.0000	
232108	0.0000	0.0000	
27060	0.0000	0.0000	
84726	0.0000	0.0000	
240309	0.0000	0.0000	
1098436	0.0000	0.0000	
228221	0.0000	0.0000	
70562	0.0000	0.0000	
92999	0.0000	0.0000	
187361	0.0000	0.0000	
1098435	0.0000	0.0000	
239016	0.0000	0.0000	
247330	0.3869	0.2000	7339061
223468	0.0000	0.0000	
214623	0.0000	0.0000	
23349	0.3869	0.2000	7339113
163112	0.0000	0.0000	
189849	0.0000	0.0000	
20924	0.0000	0.0000	
1098433	0.0000	0.0000	
262906	0.0000	0.0000	
144446	0.0000	0.0000	
83846	0.0000	0.0000	
48580	0.0000	0.0000	
59217	0.0000	0.0000	
189446	0.0000	0.0000	
141704	0.0000	0.0000	
232292	0.0000	0.0000	
1098431	0.0000	0.0000	
276329	0.0000	0.0000	
169699	0.6309	0.5000	7339460
16068	0.0000	0.0000	
846	0.0000	0.0000	
1098429	0.0000	0.0000	
45364	0.0000	0.0000	
57865	0.0000	0.0000	
51363	0.0000	0.0000	
160075	0.0000	0.0000	
299385	0.0000	0.0000	
1098428	0.0000	0.0000	
353209	0.0000	0.0000	
254783	0.0000	0.0000	
76169	0.0000	0.0000	
298289	0.0000	0.0000	
172962	0.0000	0.0000	
124296	0.0000	0.0000	
1098427	0.0000	0.0000	
348799	0.0000	0.0000	
282961	0.0000	0.0000	
236580	0.0000	0.0000	
60450	0.0000	0.0000	
206446	0.0000	0.0000	
356803	0.0000	0.0000	
178741	0.3010	0.1111	7339871
1098425	0.0000	0.0000	
64832	0.0000	0.0000	
130932	0.0000	0.0000	
164225	0.0000	0.0000	
291627	0.0000	0.0000	
1098424	0.0000	0.0000	
192402	0.0000	0.0000	
334850	0.0000	0.0000	
179353	0.0000	0.0000	
210282	0.0000	0.0000	
139370	0.0000	0.0000	
171716	0.0000	0.0000	
322820	0.0000	0.0000	
1098423	0.0000	0.0000	
270789	0.0000	0.0000	
243011	0.0000	0.0000	
143405	0.5000	0.3333	7340204
1098422	0.0000	0.0000	
341669	0.0000	0.0000	
139239	0.0000	0.0000	
203924	0.0000	0.0000	
1098421	0.0000	0.0000	
279703	0.0000	0.0000	
83373	0.0000	0.0000	
118663	0.0000	0.0000	
21022	0.0000	0.0000	
95455	0.0000	0.0000	
146930	0.0000	0.0000	
108045	0.0000	0.0000	
199038	0.0000	0.0000	
183681	0.0000	0.0000	
255584	0.0000	0.0000	
257623	0.0000	0.0000	
195877	0.0000	0.0000	
139226	0.0000	0.0000	
1098419	0.0000	0.0000	
206549	0.0000	0.0000	
193814	0.0000	0.0000	
247212	0.0000	0.0000	
102371	0.0000	0.0000	
60303	0.0000	0.0000	
261179	0.0000	0.0000	
230091	0.0000	0.0000	
138518	0.0000	0.0000	
317467	0.0000	0.0000	
1098417	0.0000	0.0000	
341668	0.0000	0.0000	
244893	0.0000	0.0000	
96475	0.0000	0.0000	
22252	0.0000	0.0000	
100232	0.0000	0.0000	
326035	0.0000	0.0000	
1098415	0.0000	0.0000	
57076	0.4307	0.2500	7340845
141532	0.0000	0.0000	
364327	0.0000	0.0000	
1098414	0.0000	0.0000	
149142	0.0000	0.0000	
55140	0.0000	0.0000	
37428	0.0000	0.0000	
171359	0.0000	0.0000	
234821	0.0000	0.0000	
232916	0.0000	0.0000	
291516	0.0000	0.0000	
200558	0.0000	0.0000	
106204	0.0000	0.0000	
375614	0.0000	0.0000	
169630	0.0000	0.0000	
123078	0.0000	0.0000	
93308	0.0000	0.0000	
128493	1.0000	1.0000	7341097
277668	0.0000	0.0000	
336954	0.0000	0.0000	
40038	0.0000	0.0000	
292791	0.0000	0.0000	
198807	0.0000	0.0000	
247138	0.0000	0.0000	
51227	0.0000	0.0000	
174273	0.0000	0.0000	
278863	0.0000	0.0000	
1098410	0.0000	0.0000	
256129	0.0000	0.0000	
297079	0.0000	0.0000	
181379	0.0000	0.0000	
1102041	0.0000	0.0000	
1098409	0.0000	0.0000	
177147	0.0000	0.0000	
258895	0.0000	0.0000	
337694	0.0000	0.0000	
199572	0.0000	0.0000	
285656	0.0000	0.0000	
95283	0.0000	0.0000	
1098408	0.0000	0.0000	
336710	0.0000	0.0000	
370151	0.0000	0.0000	
143424	0.0000	0.0000	
319166	0.0000	0.0000	
91967	0.0000	0.0000	
1098407	0.0000	0.0000	
139356	0.0000	0.0000	
1098406	0.0000	0.0000	
17046	0.0000	0.0000	
130276	0.0000	0.0000	
161852	0.0000	0.0000	
249505	0.0000	0.0000	
31432	0.0000	0.0000	
53991	0.0000	0.0000	
378675	0.0000	0.0000	
225598	0.0000	0.0000	
289249	0.0000	0.0000	
322396	0.0000	0.0000	
97352	0.0000	0.0000	
1098402	0.2891	0.1000	7341912
314000	0.0000	0.0000	
376355	0.0000	0.0000	
50053	0.0000	0.0000	
295295	0.0000	0.0000	
231550	0.0000	0.0000	
23889	0.0000	0.0000	
1098400	0.0000	0.0000	
96420	0.0000	0.0000	
246098	0.0000	0.0000	
276348	0.6309	0.5000	7342165
347491	0.0000	0.0000	
327580	0.0000	0.0000	
160814	0.0000	0.0000	
67375	0.0000	0.0000	
1098399	0.0000	0.0000	
147377	0.0000	0.0000	
18851	0.0000	0.0000	
1098398	0.0000	0.0000	
146397	0.0000	0.0000	
201538	0.0000	0.0000	
179269	0.0000	0.0000	
205937	0.0000	0.0000	
176869	0.0000	0.0000	
174612	0.0000	0.0000	
1102040	0.0000	0.0000	
1098397	0.0000	0.0000	
104104	0.0000	0.0000	
72935	0.0000	0.0000	
207251	0.0000	0.0000	
49348	0.0000	0.0000	
1098396	0.0000	0.0000	
208462	0.0000	0.0000	
225254	0.0000	0.0000	
188797	0.0000	0.0000	
107038	0.0000	0.0000	
19040	0.0000	0.0000	
192720	0.0000	0.0000	
259723	0.0000	0.0000	
156566	0.0000	0.0000	
195114	0.0000	0.0000	
97623	0.0000	0.0000	
1098393	0.5000	0.3333	7342746
175576	0.0000	0.0000	
158801	0.0000	0.0000	
54531	0.0000	0.0000	
284123	0.0000	0.0000	
78286	0.0000	0.0000	
1098392	0.0000	0.0000	
275659	0.0000	0.0000	
79739	0.0000	0.0000	
247826	0.0000	0.0000	
156020	0.0000	0.0000	
134832	0.0000	0.0000	
159390	0.0000	0.0000	
29917	0.0000	0.0000	
370862	0.6309	0.5000	7343052
1098390	0.0000	0.0000	
1098389	0.0000	0.0000	
349569	0.0000	0.0000	
344088	0.0000	0.0000	
56033	0.0000	0.0000	
25681	0.0000	0.0000	
1098387	0.0000	0.0000	
180640	0.0000	0.0000	
129882	0.0000	0.0000	
117641	0.0000	0.0000	
133530	0.0000	0.0000	
128833	0.0000	0.0000	
76420	0.0000	0.0000	
137357	0.0000	0.0000	
1102039	0.0000	0.0000	
19423	0.0000	0.0000	
130216	0.0000	0.0000	
209899	0.0000	0.0000	
219294	0.0000	0.0000	
1098384	0.0000	0.0000	
290436	0.0000	0.0000	
341405	1.0000	1.0000	7343630
329578	0.0000	0.0000	
96512	0.0000	0.0000	
104966	0.3010	0.1111	7343704
300312	0.0000	0.0000	
131009	0.0000	0.0000	
373343	0.0000	0.0000	
61518	0.0000	0.0000	
1098377	0.0000	0.0000	
340611	0.0000	0.0000	
273694	0.0000	0.0000	
190920	0.3562	0.1667	7343835
101796	0.0000	0.0000	
1098376	0.0000	0.0000	
125842	0.0000	0.0000	
279477	0.0000	0.0000	
153911	0.0000	0.0000	
337347	0.0000	0.0000	
323815	0.0000	0.0000	
37737	0.0000	0.0000	
1098374	0.0000	0.0000	
127958	0.0000	0.0000	
291799	0.0000	0.0000	
298215	0.0000	0.0000	
269782	0.0000	0.0000	
76563	0.0000	0.0000	
119782	0.0000	0.0000	
335277	0.0000	0.0000	
371321	0.0000	0.0000	
107077	0.0000	0.0000	
160885	0.0000	0.0000	
299157	0.0000	0.0000	
72278	0.0000	0.0000	
260374	0.0000	0.0000	
37067	0.0000	0.0000	
43225	0.0000	0.0000	
1102038	0.0000	0.0000	
105550	0.0000	0.0000	
183544	0.0000	0.0000	
45868	0.0000	0.0000	
309745	0.0000	0.0000	
161122	0.0000	0.0000	
276078	0.0000	0.0000	
1098367	0.0000	0.0000	
281958	0.0000	0.0000	
209651	0.0000	0.0000	
23339	0.0000	0.0000	
376529	0.0000	0.0000	
148609	0.0000	0.0000	
71135	0.0000	0.0000	
186802	0.0000	0.0000	
144605	0.0000	0.0000	
268110	0.0000	0.0000	
260994	0.0000	0.0000	
61915	0.0000	0.0000	
263994	0.0000	0.0000	
255774	0.0000	0.0000	
258397	0.0000	0.0000	
142630	0.0000	0.0000	
244952	0.0000	0.0000	
62831	0.0000	0.0000	
1098364	0.0000	0.0000	
248942	0.0000	0.0000	
132920	0.0000	0.0000	
39158	0.0000	0.0000	
65369	0.0000	0.0000	
208376	0.0000	0.0000	
67944	0.0000	0.0000	
166795	0.0000	0.0000	
215392	0.0000	0.0000	
1098363	0.0000	0.0000	
295135	0.0000	0.0000	
267258	0.0000	0.0000	
180204	0.0000	0.0000	
59963	0.0000	0.0000	
26107	0.0000	0.0000	
74950	0.0000	0.0000	
169116	0.0000	0.0000	
376369	0.0000	0.0000	
230675	0.0000	0.0000	
55473	0.0000	0.0000	
135252	0.0000	0.0000	
330419	0.0000	0.0000	
118606	0.0000	0.0000	
273779	0.0000	0.0000	
58303	0.0000	0.0000	
57670	0.0000	0.0000	
1098357	0.0000	0.0000	
285605	0.0000	0.0000	
329802	0.0000	0.0000	
230941	0.0000	0.0000	
370111	0.0000	0.0000	
168027	0.0000	0.0000	
1098356	0.0000	0.0000	
239553	0.0000	0.0000	
367070	0.0000	0.0000	
158967	0.0000	0.0000	
27789	0.0000	0.0000	
1098355	0.0000	0.0000	
24998	0.0000	0.0000	
180485	0.0000	0.0000	
376687	0.0000	0.0000	
323079	0.0000	0.0000	
189869	0.0000	0.0000	
136466	0.0000	0.0000	
143464	0.0000	0.0000	
1098354	0.0000	0.0000	
335694	0.3333	0.1429	7345683
344136	0.0000	0.0000	
19742	0.0000	0.0000	
279097	0.0000	0.0000	
263211	0.0000	0.0000	
1098353	0.3010	0.1111	7345787
157658	0.0000	0.0000	
153277	0.0000	0.0000	
335404	0.0000	0.0000	
15931	0.0000	0.0000	
57974	0.0000	0.0000	
1098352	1.0000	1.0000	7345892
193045	0.0000	0.0000	
360390	0.0000	0.0000	
289006	0.0000	0.0000	
86156	0.0000	0.0000	
1098351	0.0000	0.0000	
290245	0.0000	0.0000	
146208	0.0000	0.0000	
203509	0.0000	0.0000	
1098350	0.0000	0.0000	
197796	0.0000	0.0000	
1098342	0.0000	0.0000	
38886	0.0000	0.0000	
185528	0.0000	0.0000	
143488	0.0000	0.0000	
192749	0.0000	0.0000	
305774	0.0000	0.0000	
128332	0.0000	0.0000	
290452	0.0000	0.0000	
8798	0.0000	0.0000	
183201	0.0000	0.0000	
1098340	0.0000	0.0000	
151394	0.0000	0.0000	
185872	0.0000	0.0000	
276244	0.0000	0.0000	
1098339	0.0000	0.0000	
56196	0.0000	0.0000	
371818	0.0000	0.0000	
44662	0.0000	0.0000	
172278	0.0000	0.0000	
241468	0.0000	0.0000	
1098338	0.0000	0.0000	
222158	0.0000	0.0000	
26060	0.0000	0.0000	
202103	0.0000	0.0000	
104290	0.0000	0.0000	
163257	0.0000	0.0000	
70370	0.0000	0.0000	
56594	0.0000	0.0000	
1098337	0.0000	0.0000	
155246	0.0000	0.0000	
119319	0.0000	0.0000	
18745	0.0000	0.0000	
13487	0.0000	0.0000	
1098336	0.0000	0.0000	
122708	0.0000	0.0000	
76679	0.0000	0.0000	
26664	0.0000	0.0000	
357813	0.0000	0.0000	
198544	0.0000	0.0000	
321976	0.0000	0.0000	
18044	0.0000	0.0000	
351079	0.0000	0.0000	
281818	0.0000	0.0000	
1098333	0.0000	0.0000	
152200	0.6309	0.5000	7346979
78302	0.0000	0.0000	
247497	0.0000	0.0000	
1098332	0.0000	0.0000	
29626	0.0000	0.0000	
302192	0.0000	0.0000	
235816	0.0000	0.0000	
54256	0.0000	0.0000	
1098331	0.0000	0.0000	
332877	0.0000	0.0000	
50253	0.0000	0.0000	
249338	0.0000	0.0000	
228998	0.0000	0.0000	
192448	0.0000	0.0000	
90189	0.0000	0.0000	
58399	0.0000	0.0000	
159667	0.0000	0.0000	
61180	0.0000	0.0000	
356708	0.0000	0.0000	
188813	0.0000	0.0000	
188964	0.0000	0.0000	
230538	0.0000	0.0000	
1098326	0.0000	0.0000	
60457	0.0000	0.0000	
173124	0.0000	0.0000	
76397	0.0000	0.0000	
142820	0.0000	0.0000	
144438	0.0000	0.0000	
209385	0.0000	0.0000	
246958	0.0000	0.0000	
354263	0.0000	0.0000	
279785	0.0000	0.0000	
1098324	0.0000	0.0000	
196093	0.0000	0.0000	
323757	0.0000	0.0000	
378667	0.0000	0.0000	
292793	0.0000	0.0000	
330792	0.0000	0.0000	
66073	0.0000	0.0000	
190383	0.0000	0.0000	
131588	0.0000	0.0000	
1098322	0.0000	0.0000	
283201	0.0000	0.0000	
138514	0.0000	0.0000	
366505	0.0000	0.0000	
255645	0.0000	0.0000	
201958	0.0000	0.0000	
117114	0.0000	0.0000	
1098321	0.0000	0.0000	
199310	0.0000	0.0000	
54183	0.0000	0.0000	
99183	0.0000	0.0000	
175015	0.0000	0.0000	
1098320	0.0000	0.0000	
346007	0.0000	0.0000	
64766	0.0000	0.0000	
191676	0.0000	0.0000	
87340	0.0000	0.0000	
156419	0.0000	0.0000	
85954	0.0000	0.0000	
261839	0.0000	0.0000	
1098318	0.0000	0.0000	
237281	0.0000	0.0000	
48369	0.0000	0.0000	
153794	0.0000	0.0000	
358778	0.0000	0.0000	
1098317	0.0000	0.0000	
239189	0.0000	0.0000	
166721	0.0000	0.0000	
152091	0.0000	0.0000	
1102393	0.0000	0.0000	
1102034	0.5000	0.3333	7348467
1098315	0.0000	0.0000	
150938	0.0000	0.0000	
301943	0.0000	0.0000	
151100	0.0000	0.0000	
141300	0.0000	0.0000	
232353	0.0000	0.0000	
304726	0.0000	0.0000	
1098314	0.0000	0.0000	
277008	0.0000	0.0000	
278808	0.0000	0.0000	
70595	0.0000	0.0000	
26847	0.0000	0.0000	
195693	0.0000	0.0000	
1098313	0.0000	0.0000	
56740	0.0000	0.0000	
286480	0.0000	0.0000	
180285	0.0000	0.0000	
318542	0.0000	0.0000	
341189	0.0000	0.0000	
1098312	0.0000	0.0000	
52236	0.0000	0.0000	
236450	0.0000	0.0000	
126426	0.0000	0.0000	
338389	0.0000	0.0000	
1098311	0.0000	0.0000	
160275	0.0000	0.0000	
164086	0.0000	0.0000	
222466	0.0000	0.0000	
230408	0.0000	0.0000	
137711	0.0000	0.0000	
97619	0.0000	0.0000	
276795	0.0000	0.0000	
341560	0.0000	0.0000	
278289	0.0000	0.0000	
15517	0.0000	0.0000	
352743	0.0000	0.0000	
209764	0.0000	0.0000	
267993	0.0000	0.0000	
99392	0.0000	0.0000	
85203	0.0000	0.0000	
257242	0.0000	0.0000	
219260	0.0000	0.0000	
153091	0.0000	0.0000	
172505	0.0000	0.0000	
131636	0.0000	0.0000	
1098306	0.0000	0.0000	
121821	0.0000	0.0000	
132317	0.0000	0.0000	
329450	0.0000	0.0000	
286801	0.0000	0.0000	
46605	0.0000	0.0000	
67577	0.0000	0.0000	
280231	0.0000	0.0000	
223316	0.0000	0.0000	
149192	0.0000	0.0000	
253257	0.0000	0.0000	
78300	0.0000	0.0000	
206977	0.0000	0.0000	
1098302	0.0000	0.0000	
90771	0.0000	0.0000	
75231	0.0000	0.0000	
85684	0.0000	0.0000	
121554	1.0000	1.0000	7349530
261964	0.0000	0.0000	
354515	0.0000	0.0000	
1098300	0.5000	0.3333	7349567
190307	0.0000	0.0000	
343976	0.0000	0.0000	
83179	0.0000	0.0000	
44053	0.0000	0.0000	
160749	0.0000	0.0000	
85256	0.0000	0.0000	
65190	0.0000	0.0000	
128542	0.0000	0.0000	
300182	0.6309	0.5000	7349747
1098298	0.0000	0.0000	
250442	0.0000	0.0000	
20801	0.0000	0.0000	
242993	0.0000	0.0000	
238312	0.0000	0.0000	
26334	0.0000	0.0000	
67070	0.0000	0.0000	
36510	0.0000	0.0000	
112639	0.0000	0.0000	
1098296	0.0000	0.0000	
232217	0.0000	0.0000	
227347	0.0000	0.0000	
121102	0.0000	0.0000	
368221	0.0000	0.0000	
137624	1.0000	1.0000	7350162
23959	0.0000	0.0000	
1098287	0.6309	0.5000	7350190
230517	0.0000	0.0000	
333710	0.0000	0.0000	
142824	0.0000	0.0000	
124008	0.0000	0.0000	
65792	0.0000	0.0000	
103281	0.0000	0.0000	
303879	0.0000	0.0000	
1098285	0.0000	0.0000	
327417	0.0000	0.0000	
103488	0.0000	0.0000	
173467	0.0000	0.0000	
1098284	0.0000	0.0000	
